trial,response,stimFile,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,text_3.started,text_3.stopped,sound_p.started,sound_p.stopped,fixation.started,fixation.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,sound_1.started,sound_1.stopped,fix.started,fix.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_4.started,text_4.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text_5.started,text_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,go,piano_min20db.wav,,,,,3,3,27,0,,,,,,,,,,,,,,,,,,,122.0129806100158,None,122.01848510000855,None,space,1.0737375000026077,122.01848510000855,None,123.13535299990326,None,4.0,0.618797899922356,123.13535299990326,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
6,nogo,silent.wav,,,,,3,4,28,5,,,,,,,,,,,,,,,,,,,123.76325310987886,None,123.76877560000867,None,None,,123.76877560000867,125.2782238998916,125.80105539993383,None,-0.0,1.0873265999834985,125.80105539993383,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
3,go,piano_min40db.wav,,,,,3,5,29,2,,,,,,,,,,,,,,,,,,,126.89719550998416,None,126.90324270003475,None,space,0.8770072001498193,126.90324270003475,None,127.83600039989688,None,1.0,0.6344981000293046,127.83600039989688,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
5,nogo,silent.wav,,,,,3,6,30,4,,,,,,,,,,,,,,,,,,,128.47977940982673,None,128.48593989992514,None,None,,128.48593989992514,129.99530389998108,130.52051269984804,None,0.0,0.9401632999069989,130.52051269984804,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
7,nogo,silent.wav,,,,,3,7,31,6,,,,,,,,,,,,,,,,,,,131.46569790982176,None,131.47061569988728,None,None,,131.47061569988728,132.97819980001077,133.50217449991032,None,0.0,1.0411829000804573,133.50217449991032,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
6,nogo,silent.wav,,,,,4,0,32,5,,,,,,,,,,,,,,,,,,,134.54650420986582,None,134.55346659990028,None,None,,134.55346659990028,136.06160110002384,136.5802974998951,None,0.0,0.5282124001532793,136.5802974998951,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
7,nogo,silent.wav,,,,,4,1,33,6,,,,,,,,,,,,,,,,,,,137.1155384100275,None,137.12101259990595,None,None,,137.12101259990595,138.62836780003272,139.14940080000088,None,0.0,0.48854469996877015,139.14940080000088,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
3,go,piano_min40db.wav,,,,,4,2,34,2,,,,,,,,,,,,,,,,,,,139.6467421100242,None,139.6536079000216,None,space,1.0064773000776768,139.6536079000216,None,140.69730190001428,None,1.0,0.5053826998919249,140.69730190001428,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
1,go,piano_min20db.wav,,,,,4,3,35,0,,,,,,,,,,,,,,,,,,,141.21312800992746,None,141.2196627999656,None,space,0.8805923999752849,141.2196627999656,None,142.15209309989586,None,4.0,0.7528677999507636,142.15209309989586,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
5,nogo,silent.wav,,,,,4,4,36,4,,,,,,,,,,,,,,,,,,,142.91471830999944,None,142.92010979983024,None,None,,142.92010979983024,144.42850479995832,144.95100019988604,None,-0.0,0.48603560007177293,144.95100019988604,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
8,nogo,silent.wav,,,,,4,5,37,7,,,,,,,,,,,,,,,,,,,145.44658131001052,None,145.4534765998833,None,None,,145.4534765998833,146.96153269987553,147.48079019994475,None,0.0,0.5404921001754701,147.48079019994475,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
4,go,piano_min50db.wav,,,,,4,6,38,3,,,,,,,,,,,,,,,,,,,148.02989070990589,None,148.03551579988562,None,space,0.9766524999868125,148.03551579988562,None,149.05136629985645,None,1.0,0.5537616000510752,149.05136629985645,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
